,a_saddr,b_saddr,a_saddr_asn,a_saddr_asorg,a_saddr_as_ip,a_saddr_lat,a_saddr_long,b_saddr_asn,b_saddr_asorg,b_saddr_as_ip,b_saddr_lat,b_saddr_long
126967,1745809577,3227975506,7018,"AT&T Services, Inc.",104.14.240.169,39.8686,-86.1003,393755,CloudPBX,192.102.255.82,43.6319,-79.3716
128515,2917629101,3227975507,22652,Fibrenoire Inc.,173.231.124.173,43.6784,-79.2941,393755,CloudPBX,192.102.255.83,43.6319,-79.3716
129332,1663419641,3227975507,7018,"AT&T Services, Inc.",99.37.196.249,42.1759,-83.4807,393755,CloudPBX,192.102.255.83,43.6319,-79.3716
129863,1663419641,3227975506,7018,"AT&T Services, Inc.",99.37.196.249,42.1759,-83.4807,393755,CloudPBX,192.102.255.82,43.6319,-79.3716
132429,1663736670,3227975506,7018,"AT&T Services, Inc.",99.42.155.94,37.751,-97.822,393755,CloudPBX,192.102.255.82,43.6319,-79.3716
132707,3227975507,1616866354,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,7922,"Comcast Cable Communications, LLC",96.95.108.50,41.8876,-87.6368
133078,855009785,3227975506,7922,"Comcast Cable Communications, LLC",50.246.105.249,38.9057,-76.9783,393755,CloudPBX,192.102.255.82,43.6319,-79.3716
133931,1217090222,3227975507,812,Rogers Communications Canada Inc.,72.139.82.174,43.6192,-79.6538,393755,CloudPBX,192.102.255.83,43.6319,-79.3716
135164,1217090222,3227975506,812,Rogers Communications Canada Inc.,72.139.82.174,43.6192,-79.6538,393755,CloudPBX,192.102.255.82,43.6319,-79.3716
138183,3227975506,3097645524,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,5769,Videotron Telecom Ltee,184.162.81.212,45.4594,-73.5501
138681,3227975506,1168513329,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,36493,FIBERNETICS CORPORATION,69.166.25.49,43.5637,-79.7202
140005,2918156610,3227975507,812,Rogers Communications Canada Inc.,173.239.137.66,43.6319,-79.3716,393755,CloudPBX,192.102.255.83,43.6319,-79.3716
143259,3429204010,3227975506,577,Bell Canada,204.101.128.42,49.2667,-122.7833,393755,CloudPBX,192.102.255.82,43.6319,-79.3716
143378,3227975507,3091492294,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,6327,Shaw Communications Inc.,184.68.109.198,51.0876,-114.0214
144137,1614103491,3227975507,6327,Shaw Communications Inc.,96.53.67.195,49.0787,-121.6098,393755,CloudPBX,192.102.255.83,43.6319,-79.3716
144818,3227975506,1668866301,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,7018,"AT&T Services, Inc.",99.120.224.253,42.5038,-83.4764
145749,1282430282,3227975507,7922,"Comcast Cable Communications, LLC",76.112.85.74,42.3539,-83.212,393755,CloudPBX,192.102.255.83,43.6319,-79.3716
146387,3227975506,1090360462,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,19171,Stargate Connections Inc.,64.253.148.142,49.2866,-123.1158
146983,1655456051,3227975506,22773,Cox Communications Inc.,98.172.65.51,33.5076,-112.0583,393755,CloudPBX,192.102.255.82,43.6319,-79.3716
147595,3227975507,1282430282,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,7922,"Comcast Cable Communications, LLC",76.112.85.74,42.3539,-83.212
148156,3227975506,1282430282,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,7922,"Comcast Cable Communications, LLC",76.112.85.74,42.3539,-83.212
149171,412234426,3227975506,7992,Cogeco Cable,24.146.50.186,44.1665,-77.4037,393755,CloudPBX,192.102.255.82,43.6319,-79.3716
149682,1210558656,3227975506,7992,Cogeco Cable,72.39.168.192,42.9998,-82.3926,393755,CloudPBX,192.102.255.82,43.6319,-79.3716
150734,1282430282,3227975506,7922,"Comcast Cable Communications, LLC",76.112.85.74,42.3539,-83.212,393755,CloudPBX,192.102.255.82,43.6319,-79.3716
151303,755178426,3227975506,40788,Start Communications,45.3.27.186,42.9976,-81.2563,393755,CloudPBX,192.102.255.82,43.6319,-79.3716
151527,2916646842,3227975506,19108,Suddenlink Communications,173.216.127.186,36.8788,-93.7206,393755,CloudPBX,192.102.255.82,43.6319,-79.3716
156795,1232637488,3227975507,7922,"Comcast Cable Communications, LLC",73.120.142.48,28.8743,-81.686,393755,CloudPBX,192.102.255.83,43.6319,-79.3716
158495,3227975506,405972604,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,24.50.166.124,43.5588,-80.3004
159268,3227975506,1632525706,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,33363,"BRIGHT HOUSE NETWORKS, LLC",97.78.93.138,39.9738,-86.1765
159490,3227975506,1210492883,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,7992,Cogeco Cable,72.38.167.211,42.9578,-82.2777
159565,3227975507,1632525706,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,33363,"BRIGHT HOUSE NETWORKS, LLC",97.78.93.138,39.9738,-86.1765
161750,410719962,3227975507,33363,"BRIGHT HOUSE NETWORKS, LLC",24.123.22.218,40.5099,-85.6264,393755,CloudPBX,192.102.255.83,43.6319,-79.3716
164911,3227975506,1210506860,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,7992,Cogeco Cable,72.38.222.108,42.2007,-83.0276
169329,3227975507,755176806,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,45.3.21.102,42.8719,-81.2472
170465,1632525706,3227975506,33363,"BRIGHT HOUSE NETWORKS, LLC",97.78.93.138,39.9738,-86.1765,393755,CloudPBX,192.102.255.82,43.6319,-79.3716
173786,3227975506,1279425017,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,577,Bell Canada,76.66.121.249,44.3572,-79.6929
173906,3227975507,1217090222,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,812,Rogers Communications Canada Inc.,72.139.82.174,43.6192,-79.6538
174376,2393257058,3227975507,855,Bell Canada,142.166.52.98,47.5334,-52.7595,393755,CloudPBX,192.102.255.83,43.6319,-79.3716
175222,1676918269,3227975506,812,Rogers Communications Canada Inc.,99.243.189.253,43.0443,-81.2391,393755,CloudPBX,192.102.255.82,43.6319,-79.3716
178152,409640138,3227975507,33363,"BRIGHT HOUSE NETWORKS, LLC",24.106.156.202,40.4894,-85.5977,393755,CloudPBX,192.102.255.83,43.6319,-79.3716
178705,3227975507,1761238353,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,15128,Comwave Telecom Inc.,104.250.93.81,43.8432,-79.5644
180323,2393277605,3227975507,855,Bell Canada,142.166.132.165,45.2308,-66.0953,393755,CloudPBX,192.102.255.83,43.6319,-79.3716
182455,1676918269,3227975507,812,Rogers Communications Canada Inc.,99.243.189.253,43.0443,-81.2391,393755,CloudPBX,192.102.255.83,43.6319,-79.3716
185482,3227975506,3517667405,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,852,TELUS Communications Inc.,209.171.88.77,43.6655,-79.4204
189662,410719962,3227975506,33363,"BRIGHT HOUSE NETWORKS, LLC",24.123.22.218,40.5099,-85.6264,393755,CloudPBX,192.102.255.82,43.6319,-79.3716
189756,3227975506,1761238241,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,15128,Comwave Telecom Inc.,104.250.92.225,43.0233,-81.1643
189846,3227975507,2914149279,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,5769,Videotron Telecom Ltee,173.178.99.159,45.504,-73.5747
190273,3227975506,3332465478,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,6171,WorldGate,198.161.99.70,53.4914,-113.4802
192023,2734650036,3227975507,40788,Start Communications,162.255.114.180,43.623,-79.3936,393755,CloudPBX,192.102.255.83,43.6319,-79.3716
192167,2734650036,3227975506,40788,Start Communications,162.255.114.180,43.623,-79.3936,393755,CloudPBX,192.102.255.82,43.6319,-79.3716
195384,3227975506,3091463342,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,6327,Shaw Communications Inc.,184.67.252.174,49.2866,-123.1158
203715,1632525706,3227975507,33363,"BRIGHT HOUSE NETWORKS, LLC",97.78.93.138,39.9738,-86.1765,393755,CloudPBX,192.102.255.83,43.6319,-79.3716
207589,1632555294,3227975506,33363,"BRIGHT HOUSE NETWORKS, LLC",97.78.209.30,39.7851,-86.1665,393755,CloudPBX,192.102.255.82,43.6319,-79.3716
210103,3624749586,3227975506,15290,Allstream Corp.,216.13.74.18,43.5924,-79.7611,393755,CloudPBX,192.102.255.82,43.6319,-79.3716
211936,3492161874,3227975506,852,TELUS Communications Inc.,208.38.41.82,51.0242,-114.1004,393755,CloudPBX,192.102.255.82,43.6319,-79.3716
214919,3227975507,1668866301,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,7018,"AT&T Services, Inc.",99.120.224.253,42.5038,-83.4764
222058,1677619609,3227975506,812,Rogers Communications Canada Inc.,99.254.113.153,43.0147,-81.3049,393755,CloudPBX,192.102.255.82,43.6319,-79.3716
223786,1745367638,3227975506,7018,"AT&T Services, Inc.",104.8.50.86,42.203,-83.3166,393755,CloudPBX,192.102.255.82,43.6319,-79.3716
223863,3227975507,1186483740,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,22773,Cox Communications Inc.,70.184.78.28,32.2541,-110.8785
224683,3227975507,416559370,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,35911,Telebec,24.212.49.10,48.1002,-77.7828
225764,3227975506,2392981629,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,855,Bell Canada,142.162.0.125,47.5986,-52.6926
225933,3227975507,1676225112,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,812,Rogers Communications Canada Inc.,99.233.42.88,44.4001,-79.6663
227933,3227975507,2392981629,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,855,Bell Canada,142.162.0.125,47.5986,-52.6926
229346,3097645524,3227975507,5769,Videotron Telecom Ltee,184.162.81.212,45.4594,-73.5501,393755,CloudPBX,192.102.255.83,43.6319,-79.3716
233679,3227975506,1255890618,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,33363,"BRIGHT HOUSE NETWORKS, LLC",74.219.94.186,39.7851,-86.1665
239028,3227975507,3096913062,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,36522,BELL MOBILITY INC.,184.151.36.166,43.4389,-80.2649
243354,1676225112,3227975506,812,Rogers Communications Canada Inc.,99.233.42.88,44.4001,-79.6663,393755,CloudPBX,192.102.255.82,43.6319,-79.3716
244654,3227975506,2734650036,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,162.255.114.180,43.623,-79.3936
246269,3227975506,1653562614,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,19171,Stargate Connections Inc.,98.143.92.246,49.2397,-123.0407
246758,3227975506,2914149279,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,5769,Videotron Telecom Ltee,173.178.99.159,45.504,-73.5747
247217,3096912924,3227975507,36522,BELL MOBILITY INC.,184.151.36.28,43.4389,-80.2649,393755,CloudPBX,192.102.255.83,43.6319,-79.3716
247362,3096912924,3227975506,36522,BELL MOBILITY INC.,184.151.36.28,43.4389,-80.2649,393755,CloudPBX,192.102.255.82,43.6319,-79.3716
247755,3227975507,3476451441,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,20161,TeraGo Networks Inc.,207.54.112.113,43.8227,-79.3946
248092,3227975507,410720570,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,33363,"BRIGHT HOUSE NETWORKS, LLC",24.123.25.58,39.895,-86.1804
253339,1096686281,3227975507,577,Bell Canada,65.94.26.201,46.7749,-71.3344,393755,CloudPBX,192.102.255.83,43.6319,-79.3716
256293,3227975507,2889496827,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,21928,"T-Mobile USA, Inc.",172.58.56.251,39.7428,-104.8997
257150,2392981629,3227975506,855,Bell Canada,142.162.0.125,47.5986,-52.6926,393755,CloudPBX,192.102.255.82,43.6319,-79.3716
257481,3227975507,1653562614,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,19171,Stargate Connections Inc.,98.143.92.246,49.2397,-123.0407
260352,3227975507,3517667530,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,852,TELUS Communications Inc.,209.171.88.202,43.6655,-79.4204
260548,3227975507,2393257317,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,855,Bell Canada,142.166.53.101,47.5334,-52.7595
262473,1632555294,3227975507,33363,"BRIGHT HOUSE NETWORKS, LLC",97.78.209.30,39.7851,-86.1665,393755,CloudPBX,192.102.255.83,43.6319,-79.3716
262909,410720570,3227975507,33363,"BRIGHT HOUSE NETWORKS, LLC",24.123.25.58,39.895,-86.1804,393755,CloudPBX,192.102.255.83,43.6319,-79.3716
266108,1279698855,3227975507,36522,BELL MOBILITY INC.,76.70.167.167,44.4548,-79.7352,393755,CloudPBX,192.102.255.83,43.6319,-79.3716
275707,1210458777,3227975507,7992,Cogeco Cable,72.38.34.153,42.9888,-82.3592,393755,CloudPBX,192.102.255.83,43.6319,-79.3716
275995,3227975507,1675651399,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,812,Rogers Communications Canada Inc.,99.224.105.71,43.8719,-78.9378
276038,1210458777,3227975506,7992,Cogeco Cable,72.38.34.153,42.9888,-82.3592,393755,CloudPBX,192.102.255.82,43.6319,-79.3716
276492,3227975506,1210458777,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,7992,Cogeco Cable,72.38.34.153,42.9888,-82.3592
276782,3227975507,1612181439,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,5769,Videotron Telecom Ltee,96.23.239.191,45.4667,-73.8833
276836,3227975507,1150482625,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,6327,Shaw Communications Inc.,68.146.248.193,51.0419,-114.2
280613,855187221,3227975507,7922,"Comcast Cable Communications, LLC",50.249.31.21,39.3656,-76.6199,393755,CloudPBX,192.102.255.83,43.6319,-79.3716
282571,3227975506,1152811200,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,14663,TELUS Communications Inc.,68.182.128.192,43.6319,-79.3716
283581,405973915,3227975506,40788,Start Communications,24.50.171.155,42.8909,-81.3236,393755,CloudPBX,192.102.255.82,43.6319,-79.3716
285912,3227975507,3349638544,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,22652,Fibrenoire Inc.,199.167.109.144,43.6564,-79.386
285979,3227975507,1667304995,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,7018,"AT&T Services, Inc.",99.97.14.35,41.8802,-87.7566
286039,3227975506,1667304995,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,7018,"AT&T Services, Inc.",99.97.14.35,41.8802,-87.7566
286144,3091581862,3227975506,6327,Shaw Communications Inc.,184.69.203.166,52.3834,-113.7853,393755,CloudPBX,192.102.255.82,43.6319,-79.3716
291812,3227975506,755177938,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,45.3.25.210,43.6605,-79.4633
292240,3227975507,755177938,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,45.3.25.210,43.6605,-79.4633
293552,1815898214,3227975487,33544,WiLine Networks Inc.,108.60.104.102,32.7191,-117.1607,393755,CloudPBX,192.102.255.63,43.6319,-79.3716
293965,3227975507,3517667552,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,852,TELUS Communications Inc.,209.171.88.224,43.6655,-79.4204
295243,755177938,3227975507,40788,Start Communications,45.3.25.210,43.6605,-79.4633,393755,CloudPBX,192.102.255.83,43.6319,-79.3716
296373,3227975507,1210551897,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,7992,Cogeco Cable,72.39.142.89,42.9888,-82.3592
296574,3227975507,1676226920,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,812,Rogers Communications Canada Inc.,99.233.49.104,44.3572,-79.6929
297080,3227975506,1676226920,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,812,Rogers Communications Canada Inc.,99.233.49.104,44.3572,-79.6929
298113,3480447026,3227975506,11478,Openface Inc.,207.115.104.50,45.4805,-73.5554,393755,CloudPBX,192.102.255.82,43.6319,-79.3716
298452,3517667552,3227975506,852,TELUS Communications Inc.,209.171.88.224,43.6655,-79.4204,393755,CloudPBX,192.102.255.82,43.6319,-79.3716
298747,3507478250,3227975506,13768,Cogeco Peer 1,209.15.222.234,43.6021,-79.5402,393755,CloudPBX,192.102.255.82,43.6319,-79.3716
299663,755177938,3227975506,40788,Start Communications,45.3.25.210,43.6605,-79.4633,393755,CloudPBX,192.102.255.82,43.6319,-79.3716
301005,3227975506,2892490143,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,25668,Cipherkey Exchange Corp.,172.103.229.159,49.2497,-123.166
304097,3227975507,1210563623,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,7992,Cogeco Cable,72.39.188.39,42.9888,-82.3592
305291,1176398024,3227975506,577,Bell Canada,70.30.104.200,43.8113,-79.193,393755,CloudPBX,192.102.255.82,43.6319,-79.3716
305309,1176398024,3227975507,577,Bell Canada,70.30.104.200,43.8113,-79.193,393755,CloudPBX,192.102.255.83,43.6319,-79.3716
306002,1761238241,3227975507,15128,Comwave Telecom Inc.,104.250.92.225,43.0233,-81.1643,393755,CloudPBX,192.102.255.83,43.6319,-79.3716
306400,3480447026,3227975507,11478,Openface Inc.,207.115.104.50,45.4805,-73.5554,393755,CloudPBX,192.102.255.83,43.6319,-79.3716
308791,3227975507,1676840295,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,812,Rogers Communications Canada Inc.,99.242.141.103,48.9682,-54.5906
308831,1676840295,3227975507,812,Rogers Communications Canada Inc.,99.242.141.103,48.9682,-54.5906,393755,CloudPBX,192.102.255.83,43.6319,-79.3716
312429,3227975506,417208700,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,11260,EastLink,24.222.25.124,45.2,-64.1167
312997,3227975507,417208700,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,11260,EastLink,24.222.25.124,45.2,-64.1167
313167,2393257058,3227975506,855,Bell Canada,142.166.52.98,47.5334,-52.7595,393755,CloudPBX,192.102.255.82,43.6319,-79.3716
313627,417208700,3227975506,11260,EastLink,24.222.25.124,45.2,-64.1167,393755,CloudPBX,192.102.255.82,43.6319,-79.3716
313643,417208700,3227975507,11260,EastLink,24.222.25.124,45.2,-64.1167,393755,CloudPBX,192.102.255.83,43.6319,-79.3716
314192,1823230797,3227975507,852,TELUS Communications Inc.,108.172.75.77,49.0331,-123.0877,393755,CloudPBX,192.102.255.83,43.6319,-79.3716
314553,3227975507,1217120689,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,20453,Rogers Communications Canada Inc.,72.139.201.177,43.6404,-79.3995
314592,3227975506,1217118538,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,20453,Rogers Communications Canada Inc.,72.139.193.74,43.6404,-79.3995
314655,3227975507,755171934,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,45.3.2.94,42.9915,-81.3402
314681,755171934,3227975506,40788,Start Communications,45.3.2.94,42.9915,-81.3402,393755,CloudPBX,192.102.255.82,43.6319,-79.3716
314701,3227975506,3225808174,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,7992,Cogeco Cable,192.69.237.46,43.6319,-79.3716
314739,3227975507,3225808174,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,7992,Cogeco Cable,192.69.237.46,43.6319,-79.3716
314763,3227975506,755171934,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,45.3.2.94,42.9915,-81.3402
314773,2392989210,3227975506,855,Bell Canada,142.162.30.26,47.5986,-52.6926,393755,CloudPBX,192.102.255.82,43.6319,-79.3716
314801,3227975507,1217118592,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,20453,Rogers Communications Canada Inc.,72.139.193.128,43.6404,-79.3995
314886,3227975506,1676840295,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,812,Rogers Communications Canada Inc.,99.242.141.103,48.9682,-54.5906
314916,2392989210,3227975507,855,Bell Canada,142.162.30.26,47.5986,-52.6926,393755,CloudPBX,192.102.255.83,43.6319,-79.3716
315360,1217118538,3227975506,20453,Rogers Communications Canada Inc.,72.139.193.74,43.6404,-79.3995,393755,CloudPBX,192.102.255.82,43.6319,-79.3716
316452,3227975506,1217120689,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,20453,Rogers Communications Canada Inc.,72.139.201.177,43.6404,-79.3995
316810,3227975507,1217122175,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,20453,Rogers Communications Canada Inc.,72.139.207.127,43.6404,-79.3995
316839,2393257102,3227975507,855,Bell Canada,142.166.52.142,47.5334,-52.7595,393755,CloudPBX,192.102.255.83,43.6319,-79.3716
316916,2392981629,3227975507,855,Bell Canada,142.162.0.125,47.5986,-52.6926,393755,CloudPBX,192.102.255.83,43.6319,-79.3716
317094,2393257407,3227975506,855,Bell Canada,142.166.53.191,47.5334,-52.7595,393755,CloudPBX,192.102.255.82,43.6319,-79.3716
317493,755171934,3227975507,40788,Start Communications,45.3.2.94,42.9915,-81.3402,393755,CloudPBX,192.102.255.83,43.6319,-79.3716
317567,1217118432,3227975506,20453,Rogers Communications Canada Inc.,72.139.192.224,43.6404,-79.3995,393755,CloudPBX,192.102.255.82,43.6319,-79.3716
317830,3227975506,1088896048,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,577,Bell Canada,64.231.60.48,42.9644,-82.3259
317908,2393257102,3227975506,855,Bell Canada,142.166.52.142,47.5334,-52.7595,393755,CloudPBX,192.102.255.82,43.6319,-79.3716
318456,1676226920,3227975506,812,Rogers Communications Canada Inc.,99.233.49.104,44.3572,-79.6929,393755,CloudPBX,192.102.255.82,43.6319,-79.3716
318540,2393314965,3227975507,855,Bell Canada,142.167.22.149,47.5194,-52.8122,393755,CloudPBX,192.102.255.83,43.6319,-79.3716
318635,1217119753,3227975506,20453,Rogers Communications Canada Inc.,72.139.198.9,43.6404,-79.3995,393755,CloudPBX,192.102.255.82,43.6319,-79.3716
318911,3227975507,1217118538,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,20453,Rogers Communications Canada Inc.,72.139.193.74,43.6404,-79.3995
320209,3227975507,755174249,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,45.3.11.105,43.2001,-79.5663
320866,755173386,3227975506,40788,Start Communications,45.3.8.10,43.2783,-79.8344,393755,CloudPBX,192.102.255.82,43.6319,-79.3716
321293,3227975507,1088896048,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,577,Bell Canada,64.231.60.48,42.9644,-82.3259
321355,1217120689,3227975507,20453,Rogers Communications Canada Inc.,72.139.201.177,43.6404,-79.3995,393755,CloudPBX,192.102.255.83,43.6319,-79.3716
321587,755174249,3227975507,40788,Start Communications,45.3.11.105,43.2001,-79.5663,393755,CloudPBX,192.102.255.83,43.6319,-79.3716
321917,3227975506,1217119115,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,20453,Rogers Communications Canada Inc.,72.139.195.139,43.6404,-79.3995
322212,1217120017,3227975506,20453,Rogers Communications Canada Inc.,72.139.199.17,43.6404,-79.3995,393755,CloudPBX,192.102.255.82,43.6319,-79.3716
322468,1217120017,3227975507,20453,Rogers Communications Canada Inc.,72.139.199.17,43.6404,-79.3995,393755,CloudPBX,192.102.255.83,43.6319,-79.3716
322542,1088896048,3227975507,577,Bell Canada,64.231.60.48,42.9644,-82.3259,393755,CloudPBX,192.102.255.83,43.6319,-79.3716
322931,1676840295,3227975506,812,Rogers Communications Canada Inc.,99.242.141.103,48.9682,-54.5906,393755,CloudPBX,192.102.255.82,43.6319,-79.3716
323078,3227975507,2796534994,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,20057,AT&T Mobility LLC,166.175.188.210,41.8483,-87.6517
323159,3227975506,1217118592,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,20453,Rogers Communications Canada Inc.,72.139.193.128,43.6404,-79.3995
323368,3227975507,1217119753,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,20453,Rogers Communications Canada Inc.,72.139.198.9,43.6404,-79.3995
323939,1217120689,3227975506,20453,Rogers Communications Canada Inc.,72.139.201.177,43.6404,-79.3995,393755,CloudPBX,192.102.255.82,43.6319,-79.3716
323998,3227975506,2796534994,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,20057,AT&T Mobility LLC,166.175.188.210,41.8483,-87.6517
324280,1217119115,3227975506,20453,Rogers Communications Canada Inc.,72.139.195.139,43.6404,-79.3995,393755,CloudPBX,192.102.255.82,43.6319,-79.3716
324946,3227975507,755175847,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,45.3.17.167,43.4032,-79.7186
324955,3227975506,755175847,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,45.3.17.167,43.4032,-79.7186
325551,3227975506,1217118432,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,20453,Rogers Communications Canada Inc.,72.139.192.224,43.6404,-79.3995
325636,405974558,3227975506,40788,Start Communications,24.50.174.30,43.6861,-79.4025,393755,CloudPBX,192.102.255.82,43.6319,-79.3716
325777,3227975507,1217118432,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,20453,Rogers Communications Canada Inc.,72.139.192.224,43.6404,-79.3995
325893,405974558,3227975507,40788,Start Communications,24.50.174.30,43.6861,-79.4025,393755,CloudPBX,192.102.255.83,43.6319,-79.3716
325982,3227975506,1217120017,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,20453,Rogers Communications Canada Inc.,72.139.199.17,43.6404,-79.3995
326019,755175847,3227975506,40788,Start Communications,45.3.17.167,43.4032,-79.7186,393755,CloudPBX,192.102.255.82,43.6319,-79.3716
326540,755175847,3227975507,40788,Start Communications,45.3.17.167,43.4032,-79.7186,393755,CloudPBX,192.102.255.83,43.6319,-79.3716
327113,2393314965,3227975506,855,Bell Canada,142.167.22.149,47.5194,-52.8122,393755,CloudPBX,192.102.255.82,43.6319,-79.3716
327410,1279698855,3227975506,36522,BELL MOBILITY INC.,76.70.167.167,44.4548,-79.7352,393755,CloudPBX,192.102.255.82,43.6319,-79.3716
327477,3227975506,1217122175,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,20453,Rogers Communications Canada Inc.,72.139.207.127,43.6404,-79.3995
328219,1676226920,3227975507,812,Rogers Communications Canada Inc.,99.233.49.104,44.3572,-79.6929,393755,CloudPBX,192.102.255.83,43.6319,-79.3716
328462,3507478250,3227975507,13768,Cogeco Peer 1,209.15.222.234,43.6021,-79.5402,393755,CloudPBX,192.102.255.83,43.6319,-79.3716
328834,3227975506,755174249,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,45.3.11.105,43.2001,-79.5663
330138,1217119115,3227975507,20453,Rogers Communications Canada Inc.,72.139.195.139,43.6404,-79.3995,393755,CloudPBX,192.102.255.83,43.6319,-79.3716
331235,755174249,3227975506,40788,Start Communications,45.3.11.105,43.2001,-79.5663,393755,CloudPBX,192.102.255.82,43.6319,-79.3716
331305,1826039003,3227975506,7018,"AT&T Services, Inc.",108.215.36.219,39.7838,-86.0477,393755,CloudPBX,192.102.255.82,43.6319,-79.3716
331399,2904576785,3227975507,812,Rogers Communications Canada Inc.,173.32.83.17,47.5986,-52.6926,393755,CloudPBX,192.102.255.83,43.6319,-79.3716
331570,755174545,3227975507,40788,Start Communications,45.3.12.145,43.6656,-79.383,393755,CloudPBX,192.102.255.83,43.6319,-79.3716
331784,3227975507,405972604,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,24.50.166.124,43.5588,-80.3004
